8dF90+hESpdLLnTZEyyhXoaHerKWNY8oBcv5gxhqPF0=,01/Jul/1995:00:31:47,GET /shuttle/missions/sts-71/sts-71-info.html HTTP/1.0,200,1440,/shuttle/missions/sts-71/sts-71-info.html,NA
RQ5m1WwhYhezwDfuuaGMcpQLJBhDLxm95nNAPgEfklA=,01/Jul/1995:00:32:01,GET /facilities/lps.html HTTP/1.0,200,16562,/facilities/lps.html,NA
zJbbhUXlzQTkSxDGnhPKWH0ybKX7Q0ZDDdlOCFNKwFU=,01/Jul/1995:00:32:03,"GET /cgi-bin/imagemap/countdown?107,212 HTTP/1.0",302,95,"/cgi-bin/imagemap/countdown?107,212",Australia
zJbbhUXlzQTkSxDGnhPKWH0ybKX7Q0ZDDdlOCFNKwFU=,01/Jul/1995:00:32:05,GET /shuttle/countdown/tour.html HTTP/1.0,200,4347,/shuttle/countdown/tour.html,Australia
ybCmFpku/L5KWPWVCAzVsxz2XhSsuhGr5XzNVsPog2c=,01/Jul/1995:00:32:09,GET /history/apollo/apollo-13/images/70HC418.GIF HTTP/1.0,200,198285,/history/apollo/apollo-13/images/70HC418.GIF,NA
jgM+01C/B4k18GAr1pMFOJjUJLB4XmC/T3G3RTd3imM=,01/Jul/1995:00:32:09,GET /shuttle/missions/sts-71/movies/movies.html HTTP/1.0,200,3092,/shuttle/missions/sts-71/movies/movies.html,Canada
NntlVV/sGZ05G82VLZgo5w==,01/Jul/1995:00:32:11,"GET /cgi-bin/imagemap/countdown?97,112 HTTP/1.0",302,111,"/cgi-bin/imagemap/countdown?97,112",NA
ioj1Lc5RyzsJy3wyicwSxw==,01/Jul/1995:00:32:11,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA
NntlVV/sGZ05G82VLZgo5w==,01/Jul/1995:00:32:12,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040,/shuttle/missions/sts-71/mission-sts-71.html,NA
6R3BMAJMZDtdgwdJP6aZ735grXTWIMn+6rw38cXPT0Y=,01/Jul/1995:00:32:12,GET /shuttle/technology/sts-newsref/sts_asm.html HTTP/1.0,200,71656,/shuttle/technology/sts-newsref/sts_asm.html,NA
C3SnPOsFjGm2eA0pxf+qotS7bC9jNgMY3bCGYQNPW3g=,01/Jul/1995:00:32:13,GET /htbin/wais.pl?russian HTTP/1.0,200,6943,/htbin/wais.pl?russian,NA
nCEtwu0L30JwZ5Yd8HrmWF6S6VPgbM7Zs9sqkfkmmmc=,01/Jul/1995:00:32:16,GET /shuttle/countdown/countdown.html HTTP/1.0,200,3985,/shuttle/countdown/countdown.html,NA
uLg8iVt1214vbOqTYsPEaH57XdLgRqKhSHVBeoA//7Y=,01/Jul/1995:00:32:16,GET / HTTP/1.0,200,7074,/,NA
ybCmFpku/L5KWPWVCAzVsxz2XhSsuhGr5XzNVsPog2c=,01/Jul/1995:00:32:18,GET /history/apollo/apollo-13/docs/ HTTP/1.0,200,377,/history/apollo/apollo-13/docs/,NA
GwDUVafBybw9082OVBwF8A==,01/Jul/1995:00:32:22,GET /shuttle/technology/sts-newsref/centers.html HTTP/1.0,200,71024,/shuttle/technology/sts-newsref/centers.html,NA
bpUWfkrt8CKbKg5PdC4wOiHp6wo92+a3/rzwC0BuSpo=,01/Jul/1995:00:32:23,GET /shuttle/resources/orbiters/atlantis.html HTTP/1.0,200,7025,/shuttle/resources/orbiters/atlantis.html,United States
p/tn+krVornUgbPUVIvK0Q==,01/Jul/1995:00:32:26,GET /shuttle/missions/sts-71/movies/movies.html HTTP/1.0,200,3092,/shuttle/missions/sts-71/movies/movies.html,NA
E5mJ0iGmui2r06QBrsSuJCAdxCgXsCTMKBsDixrk+JI=,01/Jul/1995:00:32:30,GET /htbin/cdt_main.pl HTTP/1.0,200,3214,/htbin/cdt_main.pl,NA
b/h4jgVxTCnyWRZ1jWABt8eqfDE1LKdGvSf2y7ZYQOE=,01/Jul/1995:00:32:43,GET / HTTP/1.0,200,7074,/,NA
x1w27TtdWIquNf4NTZJI9HyMMgJlhIiaKTC3eMcXwmg=,01/Jul/1995:00:32:45,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA
uLg8iVt1214vbOqTYsPEaH57XdLgRqKhSHVBeoA//7Y=,01/Jul/1995:00:32:45,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA
VED/gUhtMbC1923xqNxumg==,01/Jul/1995:00:32:50,GET /history/apollo/apollo-13/images/70HC418.GIF HTTP/1.0,200,198285,/history/apollo/apollo-13/images/70HC418.GIF,NA
WdQoy1STE4MOG/HR9m/n3g==,01/Jul/1995:00:32:56,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA
hI4zq1eDEwLqpsjOnIM40A==,01/Jul/1995:00:32:59,"GET /cgi-bin/imagemap/countdown?97,112 HTTP/1.0",302,111,"/cgi-bin/imagemap/countdown?97,112",NA
luZOD9xdgRvn9UgSvxmAPoUzHIpIkXwbbOGYKBbRECY=,01/Jul/1995:00:33:00,GET /shuttle/missions/sts-67/mission-sts-67.html HTTP/1.0,200,21408,/shuttle/missions/sts-67/mission-sts-67.html,Japan
ioj1Lc5RyzsJy3wyicwSxw==,01/Jul/1995:00:33:02,"GET /cgi-bin/imagemap/countdown?96,209 HTTP/1.0",302,95,"/cgi-bin/imagemap/countdown?96,209",NA
ioj1Lc5RyzsJy3wyicwSxw==,01/Jul/1995:00:33:03,GET /shuttle/countdown/tour.html HTTP/1.0,200,4347,/shuttle/countdown/tour.html,NA
kIGYRlINiWCctyV7t6UxD6UBX7y4tR/Hwgf9vvanIfw=,01/Jul/1995:00:33:04,GET /history/history.html HTTP/1.0,304,0,/history/history.html,NA
E5mJ0iGmui2r06QBrsSuJCAdxCgXsCTMKBsDixrk+JI=,01/Jul/1995:00:33:06,"GET /cgi-bin/imagemap/countdown?234,173 HTTP/1.0",302,97,"/cgi-bin/imagemap/countdown?234,173",NA
kIGYRlINiWCctyV7t6UxD6UBX7y4tR/Hwgf9vvanIfw=,01/Jul/1995:00:33:08,GET /history/gemini/gemini.html HTTP/1.0,200,2522,/history/gemini/gemini.html,NA
ReDQchL62e0DXxr99OzoO56oLmId5L8P0CyMzrYN95I=,01/Jul/1995:00:33:16,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA
E5mJ0iGmui2r06QBrsSuJCAdxCgXsCTMKBsDixrk+JI=,01/Jul/1995:00:33:16,GET /htbin/cdt_main.pl HTTP/1.0,200,3214,/htbin/cdt_main.pl,NA
bpUWfkrt8CKbKg5PdC4wOiHp6wo92+a3/rzwC0BuSpo=,01/Jul/1995:00:33:19,GET /shuttle/resources/orbiters/challenger.html HTTP/1.0,200,8089,/shuttle/resources/orbiters/challenger.html,United States
kIGYRlINiWCctyV7t6UxD6UBX7y4tR/Hwgf9vvanIfw=,01/Jul/1995:00:33:19,GET /history/gemini/gemini-viii/gemini-viii.html HTTP/1.0,200,3057,/history/gemini/gemini-viii/gemini-viii.html,NA
qjVzOjm/sMBI5BWSSAeEwm9R9EH9yxz/BhkZ6tr/JyA=,01/Jul/1995:00:33:24,GET /ksc.html HTTP/1.0,200,7074,/ksc.html,Canada
ReDQchL62e0DXxr99OzoO56oLmId5L8P0CyMzrYN95I=,01/Jul/1995:00:33:25,GET /shuttle/countdown/liftoff.html HTTP/1.0,200,4538,/shuttle/countdown/liftoff.html,NA
NntlVV/sGZ05G82VLZgo5w==,01/Jul/1995:00:33:26,GET /shuttle/missions/sts-71/sts-71-day-04-highlights.html HTTP/1.0,200,5544,/shuttle/missions/sts-71/sts-71-day-04-highlights.html,NA
VED/gUhtMbC1923xqNxumg==,01/Jul/1995:00:33:26,GET /history/apollo/apollo-13/images/70HC431.GIF HTTP/1.0,200,59520,/history/apollo/apollo-13/images/70HC431.GIF,NA
fpHPUInP5Kg/IpEIswauUA==,01/Jul/1995:00:33:28,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,United States
kIGYRlINiWCctyV7t6UxD6UBX7y4tR/Hwgf9vvanIfw=,01/Jul/1995:00:33:31,GET /history/gemini/gemini-viii/gemini-viii-info.html HTTP/1.0,200,1396,/history/gemini/gemini-viii/gemini-viii-info.html,NA
8nf03uqFFUQfsOlLnIyuphzRMGokqzIT05G8ktoPg5E=,01/Jul/1995:00:33:33,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA
ioj1Lc5RyzsJy3wyicwSxw==,01/Jul/1995:00:33:36,GET /shuttle/countdown/countdown.html HTTP/1.0,200,3985,/shuttle/countdown/countdown.html,NA
sAxilJQGyerGl/T3c4IjfCvo2jrfp012P1vAjAJKQ48=,01/Jul/1995:00:33:40,GET /history/apollo/apollo.html HTTP/1.0,200,3258,/history/apollo/apollo.html,NA
hI4zq1eDEwLqpsjOnIM40A==,01/Jul/1995:00:33:41,"GET /cgi-bin/imagemap/countdown?94,109 HTTP/1.0",302,111,"/cgi-bin/imagemap/countdown?94,109",NA
E5mJ0iGmui2r06QBrsSuJCAdxCgXsCTMKBsDixrk+JI=,01/Jul/1995:00:33:45,"GET /cgi-bin/imagemap/countdown?94,110 HTTP/1.0",302,111,"/cgi-bin/imagemap/countdown?94,110",NA
luZOD9xdgRvn9UgSvxmAPoUzHIpIkXwbbOGYKBbRECY=,01/Jul/1995:00:33:47,GET /shuttle/resources/orbiters/endeavour.html HTTP/1.0,200,6168,/shuttle/resources/orbiters/endeavour.html,Japan
E5mJ0iGmui2r06QBrsSuJCAdxCgXsCTMKBsDixrk+JI=,01/Jul/1995:00:33:47,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040,/shuttle/missions/sts-71/mission-sts-71.html,NA
x1w27TtdWIquNf4NTZJI9HyMMgJlhIiaKTC3eMcXwmg=,01/Jul/1995:00:33:51,GET /shuttle/countdown/ HTTP/1.0,304,0,/shuttle/countdown/,NA
sAxilJQGyerGl/T3c4IjfCvo2jrfp012P1vAjAJKQ48=,01/Jul/1995:00:33:51,GET /history/apollo/apollo-13/apollo-13.html HTTP/1.0,200,18114,/history/apollo/apollo-13/apollo-13.html,NA
ioj1Lc5RyzsJy3wyicwSxw==,01/Jul/1995:00:33:53,GET /shuttle/missions/sts-70/mission-sts-70.html HTTP/1.0,200,13469,/shuttle/missions/sts-70/mission-sts-70.html,NA
GwDUVafBybw9082OVBwF8A==,01/Jul/1995:00:33:57,GET /shuttle/technology/sts-newsref/sts_asm.html HTTP/1.0,200,71656,/shuttle/technology/sts-newsref/sts_asm.html,NA
tGfP6v5MyOZ1OmegS8vsMQ==,01/Jul/1995:00:34:01,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,United States
uLg8iVt1214vbOqTYsPEaH57XdLgRqKhSHVBeoA//7Y=,01/Jul/1995:00:34:03,"GET /cgi-bin/imagemap/countdown?377,271 HTTP/1.0",302,68,"/cgi-bin/imagemap/countdown?377,271",NA
VED/gUhtMbC1923xqNxumg==,01/Jul/1995:00:34:04,GET /history/apollo/apollo-13/images/70HC464.GIF HTTP/1.0,200,85750,/history/apollo/apollo-13/images/70HC464.GIF,NA
NntlVV/sGZ05G82VLZgo5w==,01/Jul/1995:00:34:10,GET /shuttle/resources/orbiters/atlantis.html HTTP/1.0,200,7025,/shuttle/resources/orbiters/atlantis.html,NA
6aagdLZpVEJS74oCJYqIILbS/0qqmprOSlbvAtbSWf0=,01/Jul/1995:00:34:11,GET / HTTP/1.0,200,7074,/,NA
EYdL9l1TFg2Bd9nSDN/Zfpl+F/I13ypf1BxeqTX/MVY=,01/Jul/1995:00:34:12,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634,/shuttle/missions/sts-71/images/images.html,NA
ekla+IgGxOT0N/zsyZ80jM+sMRGD7V8JJ53HwzsbN58=,01/Jul/1995:00:34:13,GET /shuttle/missions/sts-71/images/KSC-95EC-0893.txt HTTP/1.0,200,1283,/shuttle/missions/sts-71/images/KSC-95EC-0893.txt,NA
8xPv/Ckx1J1vG6xQXXZ71T+iJ4VSVhZYydvcx4K4XpA=,01/Jul/1995:00:34:13,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,Australia
hI4zq1eDEwLqpsjOnIM40A==,01/Jul/1995:00:34:15,"GET /cgi-bin/imagemap/countdown?397,159 HTTP/1.0",302,97,"/cgi-bin/imagemap/countdown?397,159",NA
iNWB3w0StpHYQr+YtaFmvQ==,01/Jul/1995:00:34:18,GET /shuttle/missions/51-l/mission-51-l.html HTTP/1.0,200,6723,/shuttle/missions/51-l/mission-51-l.html,NA
4A8WugxCmrXF6T9uISuubcVx/NJNp9cFwc8/QjGi8eE=,01/Jul/1995:00:34:22,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA
8dF90+hESpdLLnTZEyyhXoaHerKWNY8oBcv5gxhqPF0=,01/Jul/1995:00:34:29,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA
ioj1Lc5RyzsJy3wyicwSxw==,01/Jul/1995:00:34:30,"GET /cgi-bin/imagemap/countdown?104,102 HTTP/1.0",302,111,"/cgi-bin/imagemap/countdown?104,102",NA
ekla+IgGxOT0N/zsyZ80jM+sMRGD7V8JJ53HwzsbN58=,01/Jul/1995:00:34:31,GET /shuttle/missions/sts-71/images/KSC-95EC-0902.txt HTTP/1.0,200,622,/shuttle/missions/sts-71/images/KSC-95EC-0902.txt,NA
ioj1Lc5RyzsJy3wyicwSxw==,01/Jul/1995:00:34:36,"GET /cgi-bin/imagemap/countdown?92,145 HTTP/1.0",302,96,"/cgi-bin/imagemap/countdown?92,145",NA
6aagdLZpVEJS74oCJYqIILbS/0qqmprOSlbvAtbSWf0=,01/Jul/1995:00:34:38,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA
meMtW14EVI0tNetmBN+tk8i9qcyTcNUjhWcW9wSuXW8=,01/Jul/1995:00:34:38,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040,/shuttle/missions/sts-71/mission-sts-71.html,NA
x1w27TtdWIquNf4NTZJI9HyMMgJlhIiaKTC3eMcXwmg=,01/Jul/1995:00:34:40,"GET /cgi-bin/imagemap/countdown?100,173 HTTP/1.0",302,110,"/cgi-bin/imagemap/countdown?100,173",NA
x1w27TtdWIquNf4NTZJI9HyMMgJlhIiaKTC3eMcXwmg=,01/Jul/1995:00:34:41,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634,/shuttle/missions/sts-71/images/images.html,NA
qVNtSpF7yKUvWoWT7kgA8g==,01/Jul/1995:00:34:42,GET /shuttle/missions/missions.html HTTP/1.0,200,8677,/shuttle/missions/missions.html,United States
07ZZzIdR/47jXnFI/e0HSQ==,01/Jul/1995:00:34:43,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,United States
ksQNm5p2DxNx8DxgPOZA/op+QBQsUjzCGnpeGiM5E+4=,01/Jul/1995:00:34:45,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,United States
rmZHSNxEccaLtXLMs4bapxV9CAF9UOwFiN4pLyJk4Eg=,01/Jul/1995:00:34:46,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634,/shuttle/missions/sts-71/images/images.html,NA
8xPv/Ckx1J1vG6xQXXZ71T+iJ4VSVhZYydvcx4K4XpA=,01/Jul/1995:00:34:47,"GET /cgi-bin/imagemap/countdown?330,278 HTTP/1.0",302,98,"/cgi-bin/imagemap/countdown?330,278",Australia
8xPv/Ckx1J1vG6xQXXZ71T+iJ4VSVhZYydvcx4K4XpA=,01/Jul/1995:00:34:47,GET /shuttle/countdown/liftoff.html HTTP/1.0,200,4538,/shuttle/countdown/liftoff.html,Australia
ekla+IgGxOT0N/zsyZ80jM+sMRGD7V8JJ53HwzsbN58=,01/Jul/1995:00:34:48,GET /shuttle/missions/sts-71/images/KSC-95EC-0903.txt HTTP/1.0,200,754,/shuttle/missions/sts-71/images/KSC-95EC-0903.txt,NA
zJbbhUXlzQTkSxDGnhPKWH0ybKX7Q0ZDDdlOCFNKwFU=,01/Jul/1995:00:34:48,GET /shuttle/technology/sts-newsref/srb.html HTTP/1.0,200,49555,/shuttle/technology/sts-newsref/srb.html,Australia
SG1fy1SNQX3QZbdhXKcIOA==,01/Jul/1995:00:34:50,GET /shuttle/missions/sts-63/mission-sts-63.html HTTP/1.0,200,53003,/shuttle/missions/sts-63/mission-sts-63.html,NA
IUqzm+SBCQrygKiS9kO1AOQ4QBvgDLxyZMe36JK09/w=,01/Jul/1995:00:34:50,GET /ksc.html HTTP/1.0,200,7074,/ksc.html,Brazil
meMtW14EVI0tNetmBN+tk8i9qcyTcNUjhWcW9wSuXW8=,01/Jul/1995:00:34:52,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA
4A8WugxCmrXF6T9uISuubcVx/NJNp9cFwc8/QjGi8eE=,01/Jul/1995:00:34:54,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040,/shuttle/missions/sts-71/mission-sts-71.html,NA
8nf03uqFFUQfsOlLnIyuphzRMGokqzIT05G8ktoPg5E=,01/Jul/1995:00:34:54,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634,/shuttle/missions/sts-71/images/images.html,NA
VED/gUhtMbC1923xqNxumg==,01/Jul/1995:00:34:56,GET /history/apollo/apollo-13/images/70HC467.GIF HTTP/1.0,200,139264,/history/apollo/apollo-13/images/70HC467.GIF,NA
NntlVV/sGZ05G82VLZgo5w==,01/Jul/1995:00:34:57,"GET /cgi-bin/imagemap/countdown?101,172 HTTP/1.0",302,110,"/cgi-bin/imagemap/countdown?101,172",NA
hI4zq1eDEwLqpsjOnIM40A==,01/Jul/1995:00:34:58,"GET /cgi-bin/imagemap/countdown?397,159 HTTP/1.0",302,97,"/cgi-bin/imagemap/countdown?397,159",NA
tGfP6v5MyOZ1OmegS8vsMQ==,01/Jul/1995:00:35:01,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040,/shuttle/missions/sts-71/mission-sts-71.html,United States
/fLqBvhqlZztRmLH2mSIkSzxQfYSysFh8ZkshKVsC4U=,01/Jul/1995:00:35:01,GET /shuttle/countdown/liftoff.html HTTP/1.0,200,4538,/shuttle/countdown/liftoff.html,NA
iNWB3w0StpHYQr+YtaFmvQ==,01/Jul/1995:00:35:02,GET /shuttle/missions/51-l/51-l-info.html HTTP/1.0,200,1387,/shuttle/missions/51-l/51-l-info.html,NA
eyiQ9fPGeM9ym83dwMtLynu2mVtcFlGFui8wgZ892Ks=,01/Jul/1995:00:35:03,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040,/shuttle/missions/sts-71/mission-sts-71.html,NA
ekla+IgGxOT0N/zsyZ80jM+sMRGD7V8JJ53HwzsbN58=,01/Jul/1995:00:35:04,GET /shuttle/missions/sts-71/images/KSC-95EC-0904.txt HTTP/1.0,200,726,/shuttle/missions/sts-71/images/KSC-95EC-0904.txt,NA
meMtW14EVI0tNetmBN+tk8i9qcyTcNUjhWcW9wSuXW8=,01/Jul/1995:00:35:08,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040,/shuttle/missions/sts-71/mission-sts-71.html,NA
fpHPUInP5Kg/IpEIswauUA==,01/Jul/1995:00:35:09,"GET /cgi-bin/imagemap/countdown?95,106 HTTP/1.0",302,111,"/cgi-bin/imagemap/countdown?95,106",United States
fpHPUInP5Kg/IpEIswauUA==,01/Jul/1995:00:35:11,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040,/shuttle/missions/sts-71/mission-sts-71.html,United States
ekla+IgGxOT0N/zsyZ80jM+sMRGD7V8JJ53HwzsbN58=,01/Jul/1995:00:35:18,GET /shuttle/missions/sts-71/images/KSC-95EC-0905.txt HTTP/1.0,200,662,/shuttle/missions/sts-71/images/KSC-95EC-0905.txt,NA
iNWB3w0StpHYQr+YtaFmvQ==,01/Jul/1995:00:35:21,GET /shuttle/missions/51-l/images/ HTTP/1.0,200,1038,/shuttle/missions/51-l/images/,NA
luES3RAft/YE4bxv72jwTweOxt0tkIvCamADqUe2T5s=,01/Jul/1995:00:35:21,GET /shuttle/missions/sts-68/mission-sts-68.html HTTP/1.0,200,49087,/shuttle/missions/sts-68/mission-sts-68.html,NA
8dF90+hESpdLLnTZEyyhXoaHerKWNY8oBcv5gxhqPF0=,01/Jul/1995:00:35:24,GET /persons/nasa-cm/jmd.html HTTP/1.0,200,3933,/persons/nasa-cm/jmd.html,NA
hI4zq1eDEwLqpsjOnIM40A==,01/Jul/1995:00:35:24,"GET /cgi-bin/imagemap/countdown?160,281 HTTP/1.0",302,77,"/cgi-bin/imagemap/countdown?160,281",NA
tGfP6v5MyOZ1OmegS8vsMQ==,01/Jul/1995:00:35:32,GET /shuttle/missions/missions.html HTTP/1.0,200,8677,/shuttle/missions/missions.html,United States
ekla+IgGxOT0N/zsyZ80jM+sMRGD7V8JJ53HwzsbN58=,01/Jul/1995:00:35:32,GET /shuttle/missions/sts-71/images/KSC-95EC-0906.txt HTTP/1.0,200,801,/shuttle/missions/sts-71/images/KSC-95EC-0906.txt,NA
bpUWfkrt8CKbKg5PdC4wOiHp6wo92+a3/rzwC0BuSpo=,01/Jul/1995:00:35:37,GET /shuttle/resources/orbiters/orbiters.html HTTP/1.0,200,2178,/shuttle/resources/orbiters/orbiters.html,United States
VED/gUhtMbC1923xqNxumg==,01/Jul/1995:00:35:39,GET /history/apollo/apollo-13/images/70HC496.GIF HTTP/1.0,200,163840,/history/apollo/apollo-13/images/70HC496.GIF,NA
E5mJ0iGmui2r06QBrsSuJCAdxCgXsCTMKBsDixrk+JI=,01/Jul/1995:00:35:40,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA
bdTGZpB06UsXYd9TNeFxvw==,01/Jul/1995:00:35:42,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040,/shuttle/missions/sts-71/mission-sts-71.html,NA
C7RB6Fp1EUcfHhIvW+t4EQqabZlBJWKOh/Q+NHHSdqQ=,01/Jul/1995:00:35:44,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA
ioj1Lc5RyzsJy3wyicwSxw==,01/Jul/1995:00:35:45,"GET /cgi-bin/imagemap/countdown?106,175 HTTP/1.0",302,110,"/cgi-bin/imagemap/countdown?106,175",NA
8xPv/Ckx1J1vG6xQXXZ71T+iJ4VSVhZYydvcx4K4XpA=,01/Jul/1995:00:35:46,GET /htbin/cdt_clock.pl HTTP/1.0,200,543,/htbin/cdt_clock.pl,Australia
ioj1Lc5RyzsJy3wyicwSxw==,01/Jul/1995:00:35:46,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634,/shuttle/missions/sts-71/images/images.html,NA
ekla+IgGxOT0N/zsyZ80jM+sMRGD7V8JJ53HwzsbN58=,01/Jul/1995:00:35:48,GET /shuttle/missions/sts-71/images/KSC-95EC-0907.txt HTTP/1.0,200,702,/shuttle/missions/sts-71/images/KSC-95EC-0907.txt,NA
meMtW14EVI0tNetmBN+tk8i9qcyTcNUjhWcW9wSuXW8=,01/Jul/1995:00:35:48,GET /shuttle/missions/sts-71/sts-71-day-04-highlights.html HTTP/1.0,200,5544,/shuttle/missions/sts-71/sts-71-day-04-highlights.html,NA
E5mJ0iGmui2r06QBrsSuJCAdxCgXsCTMKBsDixrk+JI=,01/Jul/1995:00:35:50,"GET /cgi-bin/imagemap/countdown?93,117 HTTP/1.0",302,111,"/cgi-bin/imagemap/countdown?93,117",NA
07ZZzIdR/47jXnFI/e0HSQ==,01/Jul/1995:00:35:53,"GET /cgi-bin/imagemap/countdown?98,208 HTTP/1.0",302,95,"/cgi-bin/imagemap/countdown?98,208",United States
ksQNm5p2DxNx8DxgPOZA/op+QBQsUjzCGnpeGiM5E+4=,01/Jul/1995:00:35:55,"GET /cgi-bin/imagemap/countdown?95,174 HTTP/1.0",302,110,"/cgi-bin/imagemap/countdown?95,174",United States
07ZZzIdR/47jXnFI/e0HSQ==,01/Jul/1995:00:35:55,GET /shuttle/countdown/tour.html HTTP/1.0,200,4347,/shuttle/countdown/tour.html,United States
C3SnPOsFjGm2eA0pxf+qotS7bC9jNgMY3bCGYQNPW3g=,01/Jul/1995:00:35:55,GET /shuttle/missions/sts-67/images/images.html HTTP/1.0,200,4464,/shuttle/missions/sts-67/images/images.html,NA
ksQNm5p2DxNx8DxgPOZA/op+QBQsUjzCGnpeGiM5E+4=,01/Jul/1995:00:35:56,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634,/shuttle/missions/sts-71/images/images.html,United States
eyiQ9fPGeM9ym83dwMtLynu2mVtcFlGFui8wgZ892Ks=,01/Jul/1995:00:35:58,GET /facilities/vab.html HTTP/1.0,200,4045,/facilities/vab.html,NA
8xPv/Ckx1J1vG6xQXXZ71T+iJ4VSVhZYydvcx4K4XpA=,01/Jul/1995:00:35:58,GET /shuttle/countdown/liftoff.html HTTP/1.0,200,4538,/shuttle/countdown/liftoff.html,Australia
iNWB3w0StpHYQr+YtaFmvQ==,01/Jul/1995:00:35:59,GET /shuttle/missions/51-l/images/850128.GIF HTTP/1.0,200,172498,/shuttle/missions/51-l/images/850128.GIF,NA
ekla+IgGxOT0N/zsyZ80jM+sMRGD7V8JJ53HwzsbN58=,01/Jul/1995:00:36:01,GET /shuttle/missions/sts-71/images/KSC-95EC-0908.txt HTTP/1.0,200,429,/shuttle/missions/sts-71/images/KSC-95EC-0908.txt,NA
VED/gUhtMbC1923xqNxumg==,01/Jul/1995:00:36:05,GET /history/apollo/apollo-13/images/70HC507.GIF HTTP/1.0,200,106496,/history/apollo/apollo-13/images/70HC507.GIF,NA
ZunfNvimWOOw9LFSkmz6WS1f3G3953avIaix8Fbkf2o=,01/Jul/1995:00:36:08,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA
ekla+IgGxOT0N/zsyZ80jM+sMRGD7V8JJ53HwzsbN58=,01/Jul/1995:00:36:14,GET /shuttle/missions/sts-71/images/KSC-95EC-0909.txt HTTP/1.0,200,1009,/shuttle/missions/sts-71/images/KSC-95EC-0909.txt,NA
8Kxs3kTB6OWBGd6Z16/qaUlTevEuSdx1LohHGWCMkXU=,01/Jul/1995:00:36:15,GET /shuttle/missions/sts-70/mission-sts-70.html HTTP/1.0,200,13469,/shuttle/missions/sts-70/mission-sts-70.html,NA
sCPtNmkPTzozuN6YMYyFtQ==,01/Jul/1995:00:36:17,GET /shuttle/countdown/ HTTP/1.0,200,0,/shuttle/countdown/,Brazil
tGfP6v5MyOZ1OmegS8vsMQ==,01/Jul/1995:00:36:23,GET /shuttle/resources/orbiters/atlantis.html HTTP/1.0,200,7025,/shuttle/resources/orbiters/atlantis.html,United States
iNWB3w0StpHYQr+YtaFmvQ==,01/Jul/1995:00:36:27,GET /shuttle/missions/51-l/sounds/ HTTP/1.0,200,372,/shuttle/missions/51-l/sounds/,NA
ekla+IgGxOT0N/zsyZ80jM+sMRGD7V8JJ53HwzsbN58=,01/Jul/1995:00:36:28,GET /shuttle/missions/sts-71/images/KSC-95EC-0911.txt HTTP/1.0,200,1380,/shuttle/missions/sts-71/images/KSC-95EC-0911.txt,NA
E5mJ0iGmui2r06QBrsSuJCAdxCgXsCTMKBsDixrk+JI=,01/Jul/1995:00:36:29,GET /shuttle/resources/orbiters/atlantis.html HTTP/1.0,200,7025,/shuttle/resources/orbiters/atlantis.html,NA
