zuFVbNYti59SYORjldbRAg==,1995-07-27T02:07:28.000Z,806810848,GET /shuttle/technology/sts-newsref/sts_coord.html HTTP/1.0,200,136804,/shuttle/technology/sts-newsref/sts_coord.html,Sweden,1995,7,27,,0,zuFVbNYti59SYORjldbRAg==_0,/shuttle/technology/sts-newsref/sts_coord.html,/shuttle/technology/sts-newsref/sts_coord.html,1
zuHBelhHPpmp4rbKa5MXUFCLZsJWHixPfDfwZyvJSh4=,1995-07-15T21:01:51.000Z,805842111,GET /ksc.html HTTP/1.0,200,7071,/ksc.html,NA,1995,7,15,,0,zuHBelhHPpmp4rbKa5MXUFCLZsJWHixPfDfwZyvJSh4=_0,/ksc.html,/ksc.html,1
zuHBelhHPpmp4rbKa5MXUFCLZsJWHixPfDfwZyvJSh4=,1995-07-15T21:04:33.000Z,805842273,GET /shuttle/missions/sts-66/mission-sts-66.html HTTP/1.0,200,174018,/shuttle/missions/sts-66/mission-sts-66.html,NA,1995,7,15,162,0,zuHBelhHPpmp4rbKa5MXUFCLZsJWHixPfDfwZyvJSh4=_0,/ksc.html,/shuttle/missions/sts-66/mission-sts-66.html,2
zuHBelhHPpmp4rbKa5MXUFCLZsJWHixPfDfwZyvJSh4=,1995-07-15T21:06:34.000Z,805842394,GET /shuttle/missions/missions.html HTTP/1.0,200,8678,/shuttle/missions/missions.html,NA,1995,7,15,121,0,zuHBelhHPpmp4rbKa5MXUFCLZsJWHixPfDfwZyvJSh4=_0,/ksc.html,/shuttle/missions/missions.html,3
zuKHkY+Vgyxl2OyGer2OdQ5mUboPc/+cM+fQ18CTviQ=,1995-07-05T16:09:13.000Z,804960553,GET /shuttle/countdown/liftoff.html HTTP/1.0,200,4524,/shuttle/countdown/liftoff.html,NA,1995,7,5,,0,zuKHkY+Vgyxl2OyGer2OdQ5mUboPc/+cM+fQ18CTviQ=_0,/shuttle/countdown/liftoff.html,/shuttle/countdown/liftoff.html,1
zuSUsUgskAJkgWOcXfL3vQ==,1995-07-28T12:40:00.000Z,806935200,GET /ksc.html HTTP/1.0,200,7280,/ksc.html,United States,1995,7,28,,0,zuSUsUgskAJkgWOcXfL3vQ==_0,/ksc.html,/ksc.html,1
zuSUsUgskAJkgWOcXfL3vQ==,1995-07-28T12:41:26.000Z,806935286,GET /ksc.html HTTP/1.0,200,7280,/ksc.html,United States,1995,7,28,86,0,zuSUsUgskAJkgWOcXfL3vQ==_0,/ksc.html,/ksc.html,2
zuSUsUgskAJkgWOcXfL3vQ==,1995-07-28T12:43:43.000Z,806935423,GET /ksc.html HTTP/1.0,200,7280,/ksc.html,United States,1995,7,28,137,0,zuSUsUgskAJkgWOcXfL3vQ==_0,/ksc.html,/ksc.html,3
zuSUsUgskAJkgWOcXfL3vQ==,1995-07-28T13:02:03.000Z,806936523,GET /ksc.html HTTP/1.0,200,7280,/ksc.html,United States,1995,7,28,1100,0,zuSUsUgskAJkgWOcXfL3vQ==_0,/ksc.html,/ksc.html,4
zuSUsUgskAJkgWOcXfL3vQ==,1995-07-28T13:02:54.000Z,806936574,GET /mdss/MDSS.html HTTP/1.0,200,2727,/mdss/MDSS.html,United States,1995,7,28,51,0,zuSUsUgskAJkgWOcXfL3vQ==_0,/ksc.html,/mdss/MDSS.html,5
